cyclone_id,cyclone_num,station_id,total_rain
199327,9323,59287,127
199327,9323,59293,19
199327,9323,59663,220
199403,9403,57799,30
199403,9403,57866,21
199403,9403,57957,12
199403,9403,57972,51
199403,9403,57993,64
199403,9403,58457,78
199403,9403,58472,42
199403,9403,58477,104
199403,9403,58527,148
199403,9403,58725,59
199403,9403,58847,67
199403,9403,59082,96
199403,9403,59117,26
199403,9403,59265,106
199403,9403,59287,89
199403,9403,59293,183
199403,9403,59316,49
199403,9403,59431,11
199403,9403,59501,91
199403,9403,59644,174
199403,9403,59663,286
199403,9403,59758,161
199403,9403,59838,58
199404,9404,57957,89
199404,9404,59023,64
199404,9404,59265,17
199404,9404,59287,54
199404,9404,59293,10
199404,9404,59316,10
199404,9404,59501,20
199404,9404,59644,65
199404,9404,59663,35
199404,9404,59758,100
199405,9405,56778,72
199405,9405,56969,24
199405,9405,57957,48
199405,9405,59023,191
199405,9405,59082,74
199405,9405,59117,20
199405,9405,59211,151
199405,9405,59265,65
199405,9405,59287,116
199405,9405,59293,45
199405,9405,59316,69
199405,9405,59431,157
199405,9405,59501,165
199405,9405,59644,278
199405,9405,59663,175
199405,9405,59758,114
199405,9405,59838,41
199406,9406,50963,162
199406,9406,50978,35
199406,9406,53798,60
199406,9406,54094,22
199406,9406,54236,89
199406,9406,54401,61
199406,9406,54423,172
199406,9406,54471,54
199406,9406,54539,32
199406,9406,54823,77
199406,9406,57083,108
199406,9406,57178,14
199406,9406,57297,20
199406,9406,57461,50
199406,9406,57494,111
199406,9406,57662,10
199406,9406,57799,67
199406,9406,57866,24
199406,9406,57972,26
199406,9406,57993,70
199406,9406,58314,34
199406,9406,58725,23
199406,9406,58847,97
199406,9406,59117,27
199406,9406,59134,119
199406,9406,59287,23
199406,9406,59293,61
199406,9406,59316,161
199406,9406,59501,40
199411,9400,57957,33
199411,9400,59023,188
199411,9400,59082,96
199411,9400,59211,120
199411,9400,59265,145
199411,9400,59287,50
199411,9400,59293,11
199411,9400,59316,17
199411,9400,59431,135
199411,9400,59501,77
199411,9400,59644,387
199411,9400,59663,179
199411,9400,59758,66
199411,9400,59838,56
199413,9411,57745,63
199413,9411,57866,36
199413,9411,57957,47
199413,9411,57972,49
199413,9411,59023,82
199413,9411,59082,49
199413,9411,59211,72
199413,9411,59265,22
199413,9411,59287,78
199413,9411,59293,13
199413,9411,59431,130
199413,9411,59501,57
199413,9411,59644,103
199413,9411,59663,137
199413,9411,59758,90
199413,9411,59838,226
199415,9413,57662,39
199415,9413,57799,10
199415,9413,57866,201
199415,9413,57957,62
199415,9413,57972,150
199415,9413,57993,44
199415,9413,58477,12
199415,9413,58725,10
199415,9413,58847,91
199415,9413,59082,77
199415,9413,59117,86
199415,9413,59134,274
199415,9413,59265,15
199415,9413,59287,30
199415,9413,59293,134
199415,9413,59316,447
199415,9413,59501,101
199415,9413,59663,107
199416,9414,58238,10
199416,9414,58251,19
199416,9414,58265,41
199416,9414,58362,63
199416,9414,58472,94
199416,9414,58477,83
199416,9414,59134,13
199417,9415,50756,18
199417,9415,50774,16
199417,9415,50963,58
199417,9415,50978,21
199417,9415,54094,17
199417,9415,54236,31
199417,9415,54342,138
199417,9415,54374,17
199417,9415,54377,21
199417,9415,54471,166
199417,9415,54497,152
199417,9415,54662,157
199417,9415,54753,10
199417,9415,54776,112
199417,9415,54857,39
199417,9415,58150,39
199417,9415,58251,16
199417,9415,58265,114
199417,9415,58362,33
199417,9415,58472,57
199419,9417,54753,22
199419,9417,54776,61
199419,9417,54857,28
199419,9417,57178,24
199419,9417,57297,62
199419,9417,57494,21
199419,9417,57662,14
199419,9417,58027,70
199419,9417,58040,43
199419,9417,58102,32
199419,9417,58203,22
199419,9417,58221,26
199419,9417,58238,27
199419,9417,58314,38
199419,9417,58362,15
199419,9417,58457,77
199419,9417,58472,43
199419,9417,58477,61
199419,9417,58527,26
199419,9417,58725,15
199419,9417,58847,15
199420,9418,57494,16
199420,9418,58027,64
199420,9418,58040,37
199420,9418,58102,42
199420,9418,58203,60
199420,9418,58221,12
199420,9418,58314,36
199420,9418,58725,15
199420,9418,58847,157
199421,9419,57957,11
199421,9419,59082,47
199421,9419,59211,24
199421,9419,59265,40
199421,9419,59287,31
199421,9419,59293,75
199421,9419,59431,41
199421,9419,59501,20
199421,9419,59644,67
199421,9419,59663,79
199421,9419,59758,189
199421,9419,59838,107
199424,9422,59023,15
199424,9422,59082,14
199424,9422,59117,15
199424,9422,59211,37
199424,9422,59265,19
199424,9422,59287,11
199424,9422,59293,43
199424,9422,59316,276
199424,9422,59431,70
199424,9422,59501,77
199424,9422,59644,38
199424,9422,59663,39
199424,9422,59758,64
199424,9422,59838,79
199426,9424,59117,46
199426,9424,59287,11
199426,9424,59293,14
199426,9424,59316,19
199426,9424,59663,25
199426,9424,59758,148
199426,9424,59838,60
199432,9430,58150,29
199432,9430,58251,30
199432,9430,58265,59
199432,9430,58362,113
199432,9430,58457,46
199432,9430,58472,130
199432,9430,58477,238
199432,9430,58847,15
199502,9502,59134,138
199504,9504,57799,30
199504,9504,57866,36
199504,9504,57972,12
199504,9504,57993,48
199504,9504,58527,21
199504,9504,58725,48
199504,9504,58847,54
199504,9504,59117,77
199504,9504,59134,166
199504,9504,59287,13
199504,9504,59293,20
199504,9504,59316,262
199504,9504,59501,35
199505,9505,57993,15
199505,9505,58725,32
199505,9505,59082,17
199505,9505,59117,55
199505,9505,59134,60
199505,9505,59265,13
199505,9505,59287,13
199505,9505,59293,211
199505,9505,59316,170
199505,9505,59501,429
199506,9506,59293,11
199506,9506,59644,88
199506,9506,59758,47
199507,9507,58150,51
199507,9507,58238,21
199507,9507,58251,95
199507,9507,58265,30
199507,9507,58362,84
199507,9507,58457,37
199507,9507,58472,21
199507,9507,58477,52
199508,9508,56969,21
199508,9508,57799,14
199508,9508,57972,28
199508,9508,57993,25
199508,9508,59082,30
199508,9508,59117,33
199508,9508,59287,67
199508,9508,59293,31
199508,9508,59316,26
199508,9508,59431,24
199508,9508,59501,82
199508,9508,59644,89
199508,9508,59663,143
199508,9508,59758,84
199508,9508,59838,218
199509,9509,59023,59
199509,9509,59082,15
199509,9509,59117,12
199509,9509,59211,35
199509,9509,59265,77
199509,9509,59287,104
199509,9509,59293,36
199509,9509,59316,35
199509,9509,59431,30
199509,9509,59501,121
199509,9509,59663,53
199509,9509,59838,13
199511,9511,59023,14
199511,9511,59211,23
199511,9511,59431,119
199511,9511,59663,48
199511,9511,59758,32
199511,9511,59838,122
199514,9514,59117,20
199514,9514,59134,38
199514,9514,59287,22
199514,9514,59293,24
199514,9514,59758,54
199514,9514,59838,22
199515,9515,57866,40
199515,9515,57957,21
199515,9515,57972,108
199515,9515,57993,12
199515,9515,59082,53
199515,9515,59117,24
199515,9515,59265,143
199515,9515,59287,85
199515,9515,59293,32
199515,9515,59316,71
199515,9515,59501,108
199515,9515,59644,20
199515,9515,59663,167
199515,9515,59758,108
199516,9516,57866,18
199516,9516,57957,23
199516,9516,57972,37
199516,9516,59023,17
199516,9516,59082,61
199516,9516,59265,148
199516,9516,59287,41
199516,9516,59431,89
199516,9516,59644,227
199516,9516,59663,145
199516,9516,59758,146
199516,9516,59838,213
199519,9519,59758,15
199519,9519,59838,12
199521,9521,59644,56
199521,9521,59758,33
199521,9521,59838,33
199607,9606,57957,15
199607,9606,59211,22
199607,9606,59265,13
199607,9606,59287,33
199607,9606,59293,10
199607,9606,59316,33
199607,9606,59501,58
199607,9606,59644,15
199607,9606,59663,97
199607,9606,59758,51
199607,9606,59838,212
199608,9607,57662,45
199608,9607,57745,19
199608,9607,57866,45
199608,9607,57957,49
199608,9607,57972,15
199608,9607,57993,32
199608,9607,58666,24
199608,9607,58847,68
199608,9607,59023,13
199608,9607,59082,17
199608,9607,59117,27
199608,9607,59265,82
199608,9607,59287,60
199608,9607,59293,25
199608,9607,59316,58
199608,9607,59501,31
199608,9607,59663,78
199609,9608,57083,145
199609,9608,57178,137
199609,9608,57265,144
199609,9608,57297,55
199609,9608,57461,44
199609,9608,57494,38
199609,9608,57662,40
199609,9608,57745,36
199609,9608,57799,147
199609,9608,57866,19
199609,9608,57972,119
199609,9608,57993,134
199609,9608,58203,10
199609,9608,58314,11
199609,9608,58606,59
199609,9608,58666,11
199609,9608,58725,53
199609,9608,58847,216
199609,9608,59082,63
199609,9608,59117,80
199609,9608,59134,234
199609,9608,59293,72
199609,9608,59316,71
199611,9611,58666,12
199612,9610,59117,63
199612,9610,59134,71
199612,9610,59316,168
199613,9600,56969,42
199613,9600,59211,12
199613,9600,59431,93
199613,9600,59644,359
199613,9600,59663,155
199613,9600,59838,54
199614,9612,59431,23
199614,9612,59644,37
199614,9612,59758,74
199614,9612,59838,145
199617,9615,56969,20
199617,9615,59211,16
199617,9615,59265,14
199617,9615,59431,29
199617,9615,59644,112
199617,9615,59663,148
199617,9615,59758,29
199618,9600,59082,27
199618,9600,59265,47
199618,9600,59287,15
199618,9600,59501,13
199618,9600,59644,11
199618,9600,59663,102
199618,9600,59758,86
199618,9600,59838,23
199621,9618,59082,11
199621,9618,59117,49
199621,9618,59265,17
199621,9618,59287,46
199621,9618,59293,85
199621,9618,59501,104
199621,9618,59644,79
199621,9618,59663,120
199621,9618,59758,444
199621,9618,59838,613
199623,9620,58457,11
199623,9620,58472,18
199623,9620,58477,40
199623,9620,58666,64
199625,9621,59316,21
199625,9621,59501,39
199627,9600,59758,13
199627,9600,59838,16
199629,9624,58847,78
199709,9706,58457,10
199709,9706,58472,29
199709,9706,58477,73
199713,9710,57662,29
199713,9710,57799,33
199713,9710,57866,19
199713,9710,57957,16
199713,9710,57972,34
199713,9710,57993,21
199713,9710,58238,15
199713,9710,58251,24
199713,9710,58265,20
199713,9710,58362,14
199713,9710,58527,33
199713,9710,58606,70
199713,9710,58725,25
199713,9710,58847,46
199713,9710,59082,50
199713,9710,59117,241
199713,9710,59134,161
199713,9710,59287,77
199713,9710,59293,127
199713,9710,59316,268
199713,9710,59501,295
199713,9710,59644,21
199713,9710,59758,20
199714,9711,50745,36
199714,9711,50756,59
199714,9711,50774,24
199714,9711,50953,91
199714,9711,50963,74
199714,9711,50978,50
199714,9711,54094,69
199714,9711,54161,132
199714,9711,54236,132
199714,9711,54273,37
199714,9711,54342,140
199714,9711,54374,31
199714,9711,54377,58
199714,9711,54471,146
199714,9711,54497,115
199714,9711,54539,89
199714,9711,54618,15
199714,9711,54662,178
199714,9711,54753,137
199714,9711,54776,162
199714,9711,54823,116
199714,9711,54843,161
199714,9711,54857,184
199714,9711,58027,104
199714,9711,58040,215
199714,9711,58102,27
199714,9711,58141,72
199714,9711,58150,126
199714,9711,58203,20
199714,9711,58221,52
199714,9711,58238,80
199714,9711,58251,86
199714,9711,58265,179
199714,9711,58314,46
199714,9711,58362,154
199714,9711,58457,97
199714,9711,58472,236
199714,9711,58477,237
199714,9711,58666,173
199716,9713,56691,22
199716,9713,56778,18
199716,9713,57902,68
199716,9713,57972,13
199716,9713,57993,28
199716,9713,59082,21
199716,9713,59117,74
199716,9713,59211,51
199716,9713,59265,31
199716,9713,59287,62
199716,9713,59293,58
199716,9713,59316,73
199716,9713,59431,71
199716,9713,59501,78
199716,9713,59644,195
199716,9713,59663,158
199716,9713,59758,232
199716,9713,59838,77
199717,9714,57993,29
199717,9714,58477,16
199717,9714,58606,18
199717,9714,58725,46
199717,9714,58847,116
199717,9714,59134,125
199719,9700,59316,29
199722,9718,59758,159
199722,9718,59838,19
199801,9801,59117,17
199801,9801,59134,18
199801,9801,59316,28
199801,9801,59501,34
199803,9802,57993,55
199803,9802,58606,33
199803,9802,58725,81
199803,9802,58847,62
199803,9802,59117,114
199803,9802,59134,25
199803,9802,59316,47
199804,9803,56691,28
199804,9803,59023,45
199804,9803,59082,15
199804,9803,59287,75
199804,9803,59293,24
199804,9803,59316,34
199804,9803,59431,60
199804,9803,59501,47
199804,9803,59663,36
199804,9803,59758,162
199805,9800,59644,87
199805,9800,59758,328
199805,9800,59838,19
199808,9800,57957,15
199808,9800,59023,10
199808,9800,59117,14
199808,9800,59211,11
199808,9800,59287,22
199808,9800,59293,62
199808,9800,59316,81
199808,9800,59431,10
199808,9800,59501,22
199808,9800,59644,20
199808,9800,59663,48
199808,9800,59758,63
199808,9800,59838,75
199810,9806,58150,17
199810,9806,58251,122
199810,9806,58362,16
199810,9806,58457,65
199810,9806,58472,11
199810,9806,58477,71
199810,9806,58666,21
199813,9808,58265,77
199813,9808,58362,43
199813,9808,58457,51
199813,9808,58472,55
199813,9808,58477,73
199813,9808,58666,49
199814,9800,59211,10
199814,9800,59644,18
199814,9800,59663,28
199814,9800,59758,157
199814,9800,59838,43
199815,9809,58472,20
199815,9809,58666,39
199816,9810,58666,67
199816,9810,58725,17
199816,9810,58847,149
199816,9810,59117,102
199816,9810,59134,346
199816,9810,59293,46
199816,9810,59316,160
199816,9810,59501,40
199903,9902,57993,25
199903,9902,58725,19
199903,9902,58847,12
199903,9902,59117,27
199903,9902,59134,64
199903,9902,59293,24
199903,9902,59316,121
199903,9902,59501,142
199903,9902,59758,19
199904,9903,57866,27
199904,9903,57972,13
199904,9903,57993,17
199904,9903,58527,37
199904,9903,58606,16
199904,9903,58666,16
199904,9903,58725,10
199904,9903,58847,10
199904,9903,59082,31
199904,9903,59117,24
199904,9903,59134,60
199904,9903,59265,58
199904,9903,59287,50
199904,9903,59293,60
199904,9903,59316,114
199904,9903,59501,108
199904,9903,59644,36
199904,9903,59663,154
199904,9903,59758,134
199904,9903,59838,98
199909,9905,57799,45
199909,9905,57993,45
199909,9905,58457,14
199909,9905,58606,29
199909,9905,58666,12
199909,9905,58725,55
199909,9905,58847,87
199909,9905,59117,73
199909,9905,59134,99
199909,9905,59287,23
199909,9905,59293,19
199909,9905,59316,162
199909,9905,59501,24
199909,9905,59663,76
199909,9905,59758,11
199909,9905,59838,116
199910,9906,50756,58
199910,9906,50953,51
199910,9906,50963,15
199910,9906,54094,24
199910,9906,54161,24
199910,9906,54273,21
199910,9906,54374,22
199910,9906,54377,36
199910,9906,54497,26
199910,9906,58457,14
199910,9906,58477,18
199910,9906,58666,17
199911,9907,54753,16
199911,9907,54776,18
199911,9907,54843,25
199911,9907,58150,32
199911,9907,58238,12
199911,9907,58265,50
199912,9900,59134,24
199912,9900,59501,16
199913,9908,57494,16
199913,9908,57866,13
199913,9908,57972,44
199913,9908,57993,16
199913,9908,58150,42
199913,9908,58203,22
199913,9908,58221,53
199913,9908,58238,37
199913,9908,58251,39
199913,9908,58265,43
199913,9908,58314,24
199913,9908,58362,10
199913,9908,58457,18
199913,9908,58472,12
199913,9908,58527,54
199913,9908,58606,29
199913,9908,58725,14
199913,9908,58847,105
199913,9908,59082,30
199913,9908,59117,47
199913,9908,59134,29
199913,9908,59287,276
199913,9908,59293,105
199913,9908,59316,77
199913,9908,59501,176
199913,9908,59663,22
199913,9908,59758,84
199913,9908,59838,16
199917,9909,57799,37
199917,9909,57972,12
199917,9909,57993,35
199917,9909,58141,33
199917,9909,58251,55
199917,9909,58265,12
199917,9909,58362,33
199917,9909,58457,12
199917,9909,58527,16
199917,9909,58606,18
199917,9909,59117,60
199917,9909,59134,15
199917,9909,59316,95
199918,9910,57662,42
199918,9910,57799,20
199918,9910,57866,52
199918,9910,57972,110
199918,9910,57993,48
199918,9910,58606,11
199918,9910,58847,247
199918,9910,59082,132
199918,9910,59117,27
199918,9910,59134,155
199918,9910,59265,22
199918,9910,59287,170
199918,9910,59293,117
199918,9910,59316,80
199918,9910,59501,184
199918,9910,59663,57
199918,9910,59838,102
199920,9911,58141,39
199920,9911,58251,20
199920,9911,58477,34
199922,9913,59287,57
199922,9913,59316,31
199922,9913,59501,45
199923,9914,58457,24
199923,9914,58472,47
199923,9914,58477,76
199923,9914,58847,59
199923,9914,59134,209
199924,9915,59758,31
200004,0,59758,36
200004,0,59838,51
200005,0,59117,122
200005,0,59287,28
200005,0,59293,62
200005,0,59316,103
200005,0,59501,144
200007,4,54273,40
200007,4,54342,13
200007,4,54374,17
200007,4,54497,150
200007,4,54662,70
200007,4,54753,70
200007,4,54776,37
200007,4,58150,10
200007,4,58238,15
200007,4,58251,25
200007,4,58265,62
200007,4,58362,39
200007,4,58457,53
200007,4,58666,53
200007,4,58847,13
200008,0,57957,67
200008,0,57972,72
200008,0,57993,40
200008,0,58725,21
200008,0,58847,33
200008,0,59023,107
200008,0,59082,136
200008,0,59117,120
200008,0,59134,225
200008,0,59211,77
200008,0,59265,53
200008,0,59287,180
200008,0,59293,194
200008,0,59316,214
200008,0,59431,135
200008,0,59501,182
200008,0,59644,55
200008,0,59663,77
200008,0,59758,139
200008,0,59838,118
200012,8,58314,10
200012,8,58666,52
200014,10,57265,14
200014,10,57799,41
200014,10,57972,103
200014,10,57993,99
200014,10,58027,27
200014,10,58040,45
200014,10,58102,42
200014,10,58141,21
200014,10,58150,57
200014,10,58221,20
200014,10,58238,17
200014,10,58251,41
200014,10,58265,132
200014,10,58362,97
200014,10,58457,52
200014,10,58527,19
200014,10,58606,50
200014,10,58666,33
200014,10,58725,105
200014,10,58847,170
200014,10,59117,148
200014,10,59134,148
200014,10,59287,23
200014,10,59293,65
200014,10,59316,114
200014,10,59501,142
200015,11,59758,88
200015,11,59838,60
200016,12,50978,45
200016,12,54094,33
200016,12,54161,10
200016,12,54273,14
200016,12,54342,28
200016,12,54374,29
200016,12,54377,17
200016,12,54471,24
200016,12,54497,28
200016,12,54539,79
200016,12,54662,26
200016,12,54753,58
200016,12,54776,48
200016,12,54823,38
200016,12,54843,41
200016,12,54857,27
200016,12,58141,172
200016,12,58150,34
200016,12,58238,18
200016,12,58265,62
200016,12,58362,72
200016,12,58457,19
200016,12,58666,22
200017,13,57265,28
200017,13,57447,11
200017,13,57461,47
200017,13,57662,108
200017,13,57799,25
200017,13,57972,82
200017,13,57993,19
200017,13,58527,11
200017,13,59082,151
200017,13,59117,40
200017,13,59287,23
200017,13,59293,156
200017,13,59316,95
200017,13,59501,91
200017,13,59758,31
200018,14,54094,52
200018,14,54273,15
200018,14,54374,40
200018,14,54377,42
200018,14,58265,39
200018,14,58362,98
200018,14,58666,12
200020,16,59758,72
200020,16,59838,32
200023,0,59758,60
200025,20,58666,111
200026,21,59082,29
200026,21,59117,13
200026,21,59287,17
200026,21,59316,26
200026,21,59663,26
200102,102,58265,317
200102,102,58362,123
200102,102,58457,71
200102,102,58472,200
200102,102,58477,62
200102,102,58666,25
200102,102,58725,27
200102,102,58847,30
200102,102,59501,10
200103,103,56651,11
200103,103,56691,41
200103,103,56739,20
200103,103,56778,66
200103,103,56951,27
200103,103,56964,28
200103,103,56969,11
200103,103,57816,53
200103,103,57902,107
200103,103,59007,92
200103,103,59023,31
200103,103,59082,10
200103,103,59211,86
200103,103,59265,40
200103,103,59287,54
200103,103,59293,19
200103,103,59431,289
200103,103,59644,246
200103,103,59663,196
200103,103,59758,146
200103,103,59838,140
200104,104,56691,64
200104,104,56778,30
200104,104,56951,34
200104,104,56964,16
200104,104,56969,42
200104,104,57662,27
200104,104,57745,14
200104,104,57816,65
200104,104,57866,15
200104,104,57902,54
200104,104,57957,68
200104,104,57972,14
200104,104,58847,17
200104,104,59007,35
200104,104,59023,45
200104,104,59082,108
200104,104,59117,74
200104,104,59134,66
200104,104,59211,50
200104,104,59265,62
200104,104,59287,164
200104,104,59293,93
200104,104,59316,139
200104,104,59431,39
200104,104,59501,86
200104,104,59644,28
200104,104,59663,95
200104,104,59758,48
200107,107,59082,11
200107,107,59117,24
200107,107,59211,33
200107,107,59265,17
200107,107,59287,64
200107,107,59293,81
200107,107,59431,54
200107,107,59644,192
200107,107,59663,216
200107,107,59758,31
200107,107,59838,15
200108,108,54236,10
200108,108,54342,103
200108,108,54374,28
200108,108,54377,41
200108,108,54423,12
200108,108,54471,45
200108,108,54497,42
200108,108,54618,17
200108,108,54662,35
200108,108,54753,72
200108,108,54776,87
200108,108,54843,45
200108,108,54857,235
200108,108,57799,26
200108,108,58027,14
200108,108,58040,90
200108,108,58141,35
200108,108,58150,22
200108,108,58251,155
200108,108,58265,14
200108,108,58362,27
200108,108,58457,31
200108,108,58527,18
200108,108,58606,18
200108,108,58725,62
200108,108,58847,69
200109,100,58265,22
200109,100,58362,174
200109,100,58457,70
200109,100,58472,109
200109,100,58477,46
200109,100,58527,37
200109,100,58666,27
200109,100,58725,28
200111,110,59663,37
200116,114,57866,17
200116,114,57972,120
200116,114,57993,149
200116,114,59082,140
200116,114,59117,83
200116,114,59265,90
200116,114,59287,436
200116,114,59293,154
200116,114,59316,326
200116,114,59431,146
200116,114,59501,480
200116,114,59644,216
200116,114,59663,438
200116,114,59758,510
200116,114,59838,863
200118,116,57972,15
200118,116,57993,24
200118,116,58472,12
200118,116,58477,27
200118,116,58666,14
200118,116,59082,17
200118,116,59134,220
200118,116,59265,55
200118,116,59287,86
200118,116,59293,23
200118,116,59316,87
200118,116,59501,321
200118,116,59663,33
200121,119,58251,12
200121,119,58362,10
200121,119,58457,33
200121,119,58477,198
200121,119,58666,178
200121,119,58847,74
200125,123,59758,36
200128,124,59758,109
200128,124,59838,18
200207,205,54292,48
200207,205,54374,22
200207,205,54377,19
200207,205,54776,11
200207,205,58141,37
200207,205,58150,16
200207,205,58251,146
200207,205,58265,31
200207,205,58362,52
200207,205,58457,22
200207,205,58472,42
200207,205,58477,147
200207,205,58666,48
200210,208,57993,24
200210,208,58725,54
200210,208,58847,37
200210,208,59082,16
200210,208,59117,17
200210,208,59134,108
200210,208,59287,19
200210,208,59293,14
200210,208,59316,42
200210,208,59663,12
200211,209,53798,10
200211,209,54401,41
200211,209,54539,38
200211,209,54776,14
200211,209,54823,19
200211,209,54857,22
200215,212,57799,43
200215,212,57866,117
200215,212,57957,61
200215,212,57972,114
200215,212,57993,49
200215,212,58221,15
200215,212,58314,127
200215,212,58457,19
200215,212,58472,26
200215,212,58477,14
200215,212,58527,63
200215,212,58606,35
200215,212,58666,61
200215,212,58725,13
200215,212,58847,125
200215,212,59023,31
200215,212,59082,61
200215,212,59117,83
200215,212,59134,351
200215,212,59211,12
200215,212,59265,134
200215,212,59287,127
200215,212,59293,69
200215,212,59316,333
200215,212,59431,31
200215,212,59501,272
200215,212,59644,53
200215,212,59663,66
200217,214,56691,18
200217,214,57662,67
200217,214,57745,29
200217,214,57816,42
200217,214,57866,101
200217,214,57902,29
200217,214,57957,70
200217,214,57972,75
200217,214,57993,31
200217,214,59023,103
200217,214,59082,41
200217,214,59117,32
200217,214,59265,43
200217,214,59287,86
200217,214,59293,67
200217,214,59316,79
200217,214,59431,38
200217,214,59501,54
200217,214,59644,62
200217,214,59663,92
200217,214,59758,244
200217,214,59838,18
200218,215,54292,10
200218,215,58477,14
200219,216,57265,31
200219,216,57662,51
200219,216,57799,12
200219,216,58265,10
200219,216,58314,47
200219,216,58457,36
200219,216,58477,31
200219,216,58606,25
200219,216,58666,199
200219,216,58725,13
200219,216,58847,12
200221,218,59023,20
200221,218,59082,27
200221,218,59117,36
200221,218,59211,47
200221,218,59265,52
200221,218,59287,157
200221,218,59293,58
200221,218,59316,201
200221,218,59431,82
200221,218,59501,253
200221,218,59644,113
200221,218,59663,585
200221,218,59758,88
200221,218,59838,113
200223,220,57866,18
200223,220,57972,29
200223,220,59082,56
200223,220,59117,22
200223,220,59265,29
200223,220,59287,113
200223,220,59293,27
200223,220,59431,14
200223,220,59644,397
200223,220,59663,217
200223,220,59758,136
200223,220,59838,178
200307,306,58472,12
200308,308,56964,26
200308,308,56969,39
200308,308,59431,26
200308,308,59644,13
200308,308,59663,14
200308,308,59758,23
200308,308,59838,104
200309,307,56691,25
200309,307,56778,49
200309,307,56964,66
200309,307,56969,12
200309,307,57816,26
200309,307,57902,67
200309,307,59007,103
200309,307,59023,40
200309,307,59082,13
200309,307,59211,59
200309,307,59265,12
200309,307,59287,25
200309,307,59293,24
200309,307,59316,21
200309,307,59431,139
200309,307,59501,96
200309,307,59644,174
200309,307,59663,118
200309,307,59758,189
200310,309,57972,13
200310,309,58725,17
200310,309,58847,70
200310,309,59082,26
200310,309,59117,62
200310,309,59134,50
200310,309,59287,36
200310,309,59293,66
200310,309,59316,142
200310,309,59501,89
200312,312,56739,10
200312,312,56778,25
200312,312,56951,14
200312,312,56964,58
200312,312,57902,18
200312,312,59007,26
200312,312,59023,12
200312,312,59082,19
200312,312,59211,16
200312,312,59265,22
200312,312,59287,40
200312,312,59293,25
200312,312,59316,20
200312,312,59431,73
200312,312,59501,39
200312,312,59644,219
200312,312,59663,109
200312,312,59758,148
200312,312,59838,203
200313,311,57993,29
200313,311,58238,12
200313,311,58314,45
200313,311,58472,18
200313,311,58477,16
200313,311,58666,30
200313,311,58725,18
200313,311,58847,16
200313,311,59134,115
200314,300,57972,14
200314,300,59082,23
200314,300,59117,30
200314,300,59287,39
200314,300,59293,25
200314,300,59316,24
200314,300,59501,62
200314,300,59644,31
200314,300,59663,25
200314,300,59758,14
200314,300,59838,32
200315,313,57662,16
200315,313,57799,10
200315,313,57816,10
200315,313,57902,28
200315,313,57972,32
200315,313,57993,30
200315,313,59007,28
200315,313,59023,19
200315,313,59082,32
200315,313,59117,38
200315,313,59134,10
200315,313,59211,24
200315,313,59265,14
200315,313,59287,140
200315,313,59293,44
200315,313,59316,90
200315,313,59431,48
200315,313,59501,111
200315,313,59644,16
200315,313,59663,60
200315,313,59758,39
200315,313,59838,19
200316,314,58477,39
200316,314,58847,23
200323,320,59287,10
200323,320,59644,10
200323,320,59663,90
200323,320,59758,80
200323,320,59838,229
200408,405,59758,34
200408,405,59838,16
200410,407,50953,20
200410,407,50963,22
200410,407,50978,18
200410,407,54094,22
200410,407,54161,17
200410,407,54273,25
200410,407,54292,19
200410,407,54342,30
200410,407,54374,26
200410,407,54377,61
200410,407,58238,16
200410,407,58251,43
200410,407,58265,99
200410,407,58362,43
200410,407,58457,31
200410,407,58472,26
200410,407,58477,23
200410,407,58666,60
200410,407,58847,16
200412,409,59501,29
200414,411,59134,16
200414,411,59316,28
200414,411,59501,38
200417,414,57178,24
200417,414,57265,80
200417,414,57297,37
200417,414,57461,35
200417,414,57494,75
200417,414,57662,18
200417,414,57745,20
200417,414,57799,55
200417,414,57957,51
200417,414,57972,29
200417,414,57993,15
200417,414,58040,13
200417,414,58221,21
200417,414,58314,150
200417,414,58362,21
200417,414,58457,64
200417,414,58472,31
200417,414,58477,67
200417,414,58527,66
200417,414,58606,136
200417,414,58666,180
200417,414,58725,170
200417,414,58847,10
200417,414,59134,22
200420,418,57866,14
200420,418,57972,62
200420,418,57993,38
200420,418,58666,82
200420,418,58847,58
200420,418,59117,28
200420,418,59134,67
200420,418,59265,32
200420,418,59287,26
200420,418,59293,59
200420,418,59316,115
200420,418,59431,18
200420,418,59501,55
200420,418,59644,39
200420,418,59663,53
200420,418,59758,142
200423,419,54292,13
200423,419,54753,30
200423,419,54843,24
200423,419,58457,18
200423,419,58472,10
200423,419,58847,35
200425,421,50727,10
200425,421,50915,11
200425,421,53192,22
200425,421,53391,12
200425,421,53798,22
200425,421,54012,24
200425,421,54026,14
200425,421,54102,21
200425,421,54401,14
200425,421,54423,45
200425,421,54471,10
200425,421,54497,34
200425,421,54511,50
200425,421,54539,79
200425,421,54618,16
200425,421,54753,10
200425,421,54823,48
200425,421,54843,72
200425,421,58027,83
200425,421,58040,19
200425,421,58141,27
200425,421,58150,27
200425,421,58221,54
200425,421,58238,19
200425,421,58251,19
200425,421,58265,12
200425,421,58362,50
200425,421,58457,31
200425,421,58472,43
200425,421,58477,77
200425,421,58666,91
200429,425,58477,18
200429,425,58666,31
200505,505,57297,57
200505,505,57461,22
200505,505,57494,65
200505,505,57662,74
200505,505,57972,16
200505,505,58102,37
200505,505,58203,17
