cyclone_id,cyclone_num,station_id,hour_maxrain,start,end,
195915,5905,58265,13,1959/9/5 20:50,1959/9/5 21:50, 
195915,5905,58457,24,1959/9/4 18:25,1959/9/4 19:25, 
195915,5905,58477,24,1959/9/5 19:35,1959/9/5 20:35, 
195915,5905,59134,15,1959/9/4 17:36,1959/9/4 18:36, 
195917,5906,58457,12,1959/9/12 4:48,1959/9/12 5:48, 
195917,5906,58477,25,1959/9/12 17:38,1959/9/12 18:33, 
195917,5906,58847,26,1959/9/11 15:50,1959/9/11 16:50, 
195917,5906,59117,25,1959/9/11 3:22,1959/9/11 4:22, 
195917,5906,59134,34,1959/9/10 18:29,1959/9/10 19:29, 
195917,5906,59293,20,1959/9/11 8:45,1959/9/11 9:45, 
195917,5906,59316,37,1959/9/11 1:45,1959/9/11 2:45, 
195917,5906,59501,30,1959/9/10 16:10,1959/9/10 17:10, 
195917,5906,59838,13,1959/9/11 1:30,1959/9/11 2:30, 
195919,5907,58457,19,1959/9/16 13:58,1959/9/16 14:58, 
196006,6001,57297,15,1960/6/9 15:12,1960/6/9 16:12, 
196006,6001,57799,29,1960/6/10 15:45,1960/6/10 16:45, 
196006,6001,57972,11,1960/6/9 18:52,1960/6/9 19:42, 
196006,6001,58265,25,1960/6/10 7:31,1960/6/10 8:31, 
196006,6001,58527,33,1960/6/8 11:50,1960/6/8 12:50, 
196006,6001,58725,11,1960/6/7 21:44,1960/6/7 22:44, 
196006,6001,58847,32,1960/6/9 13:57,1960/6/9 14:57, 
196006,6001,59134,26,1960/6/10 1:08,1960/6/10 2:08, 
196006,6001,59316,31,1960/6/9 20:00,1960/6/9 21:00, 
196006,6001,59758,17,1960/6/6 9:20,1960/6/6 10:20, 
196007,6003,56651,40,1960/6/30 15:00,1960/6/30 16:00, 
196007,6003,57799,12,1960/6/29 18:00,1960/6/29 18:49, 
196007,6003,57816,14,1960/6/30 14:55,1960/6/30 15:55, 
196007,6003,59082,12,1960/6/29 14:50,1960/6/29 15:50, 
196007,6003,59117,14,1960/6/29 21:32,1960/6/29 22:32, 
196007,6003,59287,15,1960/7/1 8:04,1960/7/1 8:58, 
196007,6003,59316,14,1960/6/30 16:54,1960/6/30 17:48, 
196007,6003,59501,16,1960/6/29 12:52,1960/6/29 13:46, 
196007,6003,59663,25,1960/6/30 6:08,1960/6/30 7:08, 
196007,6003,59838,33,1960/6/30 6:40,1960/6/30 7:40, 
196008,6004,59287,14,1960/6/26 4:15,1960/6/26 5:00, 
196008,6004,59838,13,1960/6/25 16:35,1960/6/25 17:06, 
196009,6005,54236,21,1960/7/29 4:38,1960/7/29 5:38, 
196009,6005,54273,12,1960/7/29 8:16,1960/7/29 9:16, 
196009,6005,54342,12,1960/7/29 2:56,1960/7/29 3:56, 
196009,6005,54471,12,1960/7/29 23:01,1960/7/30 0:01, 
196009,6005,54497,18,1960/7/28 22:21,1960/7/28 23:21, 
196009,6005,54662,34,1960/7/28 19:00,1960/7/28 20:00, 
196009,6005,54753,18,1960/7/28 16:45,1960/7/28 17:45, 
196009,6005,54843,21,1960/7/27 17:00,1960/7/27 18:00, 
196009,6005,58027,21,1960/7/27 1:15,1960/7/27 2:15, 
196009,6005,58102,40,1960/7/28 6:08,1960/7/28 7:08, 
196009,6005,58150,41,1960/7/26 11:18,1960/7/26 12:18, 
196009,6005,58203,14,1960/7/28 23:45,1960/7/29 0:45, 
196009,6005,58251,10,1960/7/26 11:18,1960/7/26 12:18, 
196009,6005,58457,12,1960/7/27 14:25,1960/7/27 15:25, 
196012,6006,57957,13,1960/8/3 15:18,1960/8/3 16:18, 
196012,6006,59265,18,1960/8/3 9:04,1960/8/3 10:04, 
196012,6006,59431,28,1960/8/3 13:41,1960/8/3 14:41, 
196012,6006,59644,20,1960/8/3 11:22,1960/8/3 12:22, 
196012,6006,59663,53,1960/8/3 3:06,1960/8/3 4:06, 
196012,6006,59838,35,1960/7/31 14:18,1960/7/31 15:18, 
196011,6007,54471,22,1960/8/5 17:37,1960/8/5 18:37, 
196011,6007,54497,63,1960/8/4 11:12,1960/8/4 12:12, 
196011,6007,54662,28,1960/8/5 9:40,1960/8/5 10:40, 
196011,6007,57993,11,1960/8/3 16:10,1960/8/3 17:10, 
196011,6007,58150,26,1960/8/5 19:38,1960/8/5 20:38, 
196011,6007,58221,13,1960/8/3 20:08,1960/8/3 20:50, 
196011,6007,58251,64,1960/8/5 2:48,1960/8/5 3:48, 
196011,6007,58265,47,1960/8/4 9:21,1960/8/4 10:21, 
196011,6007,58457,23,1960/8/4 0:54,1960/8/4 1:54, 
196011,6007,58477,18,1960/8/2 22:58,1960/8/2 23:58, 
196011,6007,58527,23,1960/8/3 23:27,1960/8/3 0:00, 
196011,6007,58847,14,1960/8/1 3:33,1960/8/1 4:33, 
196011,6007,59117,13,1960/7/31 17:13,1960/7/31 17:36, 
196011,6007,59134,20,1960/8/1 18:35,1960/8/1 19:30, 
196011,6007,59293,15,1960/8/1 14:06,1960/8/1 14:38, 
196011,6007,59316,11,1960/7/31 15:55,1960/7/31 16:55, 
196011,6007,59501,18,1960/8/2 13:07,1960/8/2 13:54, 
196013,6008,57866,25,1960/8/12 3:15,1960/8/12 4:15, 
196013,6008,57972,35,1960/8/12 13:47,1960/8/12 14:47, 
196013,6008,57993,19,1960/8/10 16:43,1960/8/10 17:43, 
196013,6008,58725,14,1960/8/6 19:33,1960/8/6 20:33, 
196013,6008,59082,15,1960/8/8 0:35,1960/8/8 1:14, 
196013,6008,59117,20,1960/8/9 16:15,1960/8/9 17:15, 
196013,6008,59134,24,1960/8/9 6:27,1960/8/9 7:27, 
196013,6008,59211,10,1960/8/10 18:08,1960/8/10 18:37, 
196013,6008,59265,18,1960/8/13 2:54,1960/8/13 3:54, 
196013,6008,59293,13,1960/8/10 23:36,1960/8/11 0:36, 
196013,6008,59316,24,1960/8/9 16:44,1960/8/9 17:44, 
196013,6008,59431,24,1960/8/13 15:34,1960/8/13 16:34, 
196013,6008,59501,25,1960/8/12 11:19,1960/8/12 12:19, 
196013,6008,59644,30,1960/8/13 7:44,1960/8/13 8:44, 
196013,6008,59663,45,1960/8/12 12:52,1960/8/12 13:52, 
196013,6008,59758,39,1960/8/13 15:14,1960/8/13 16:14, 
196013,6008,59838,34,1960/8/11 4:12,1960/8/11 5:12, 
196018,6012,57993,12,1960/8/15 14:23,1960/8/15 15:23, 
196018,6012,59082,11,1960/8/16 20:21,1960/8/16 21:14, 
196018,6012,59117,15,1960/8/15 4:34,1960/8/15 5:34, 
196018,6012,59293,16,1960/8/15 19:55,1960/8/15 20:35, 
196018,6012,59316,21,1960/8/14 18:23,1960/8/14 19:00, 
196018,6012,59501,28,1960/8/14 17:49,1960/8/14 18:18, 
196018,6012,59663,31,1960/8/15 18:08,1960/8/15 19:08, 
196018,6012,59838,56,1960/8/17 4:10,1960/8/17 5:10, 
196022,6014,50788,13,1960/8/23 4:06,1960/8/23 5:06, 
196022,6014,50978,14,1960/8/23 16:18,1960/8/23 17:18, 
196022,6014,54374,15,1960/8/23 23:36,1960/8/24 0:36, 
196022,6014,54377,12,1960/8/23 8:22,1960/8/23 9:22, 
196022,6014,58265,12,1960/8/22 7:16,1960/8/22 8:13, 
196024,6016,59117,21,1960/8/24 20:00,1960/8/24 21:00, 
196024,6016,59287,15,1960/8/26 22:34,1960/8/26 23:34, 
196024,6016,59293,30,1960/8/25 16:47,1960/8/25 17:47, 
196024,6016,59501,28,1960/8/26 1:16,1960/8/26 2:16, 
196024,6016,59758,19,1960/8/24 13:14,1960/8/24 14:14, 
196024,6016,59838,13,1960/8/18 16:33,1960/8/18 17:30, 
196026,6019,59431,10,1960/9/5 18:42,1960/9/5 19:25, 
196026,6019,59758,37,1960/9/5 17:00,1960/9/5 18:00, 
196030,6021,59758,18,1960/9/18 21:37,1960/9/18 22:37, 
196031,6022,56739,31,1960/9/29 0:22,1960/9/29 1:22, 
196031,6022,56951,11,1960/9/28 11:47,1960/9/28 12:47, 
196031,6022,59082,16,1960/9/25 15:21,1960/9/25 16:21, 
196031,6022,59117,14,1960/9/24 15:21,1960/9/24 16:20, 
196031,6022,59211,14,1960/9/27 6:10,1960/9/27 7:10, 
196031,6022,59265,20,1960/9/27 15:43,1960/9/27 16:43, 
196031,6022,59316,23,1960/9/25 3:25,1960/9/25 4:25, 
196031,6022,59431,29,1960/9/27 15:12,1960/9/27 16:12, 
196031,6022,59501,15,1960/9/26 23:10,1960/9/27 0:05, 
196031,6022,59663,40,1960/9/27 12:00,1960/9/27 13:00, 
196031,6022,59758,21,1960/9/25 9:12,1960/9/25 10:12, 
196031,6022,59838,20,1960/9/26 15:20,1960/9/26 16:20, 
196034,6024,59501,11,1960/10/10 12:40,1960/10/10 13:40, 
196034,6024,59758,17,1960/10/12 23:01,1960/10/13 0:01, 
196034,6024,59838,23,1960/10/13 15:14,1960/10/13 16:14, 
196035,6025,59838,11,1960/10/17 10:30,1960/10/17 11:30, 
196127,6100,57972,21,1961/8/31 18:20,1961/8/31 19:20, 
196127,6100,57993,37,1961/8/31 15:50,1961/8/31 16:50, 
196127,6100,59287,83,1961/9/1 6:00,1961/9/1 7:00, 
196127,6100,59293,23,1961/9/1 6:14,1961/9/1 7:14, 
196127,6100,59644,12,1961/9/2 6:31,1961/9/2 7:31, 
196127,6100,59663,58,1961/8/31 18:16,1961/8/31 19:16, 
196127,6100,59758,12,1961/9/1 15:10,1961/9/1 16:10, 
196127,6100,59838,31,1961/8/31 12:14,1961/8/31 13:14, 
196104,6103,58847,23,1961/5/20 3:31,1961/5/20 4:31, 
196104,6103,59117,22,1961/5/21 4:54,1961/5/21 5:54, 
196104,6103,59134,16,1961/5/20 4:22,1961/5/20 5:22, 
196104,6103,59293,24,1961/5/19 19:08,1961/5/19 20:08, 
196104,6103,59316,25,1961/5/18 17:19,1961/5/18 17:54, 
196104,6103,59838,37,1961/5/18 8:47,1961/5/18 9:36, 
196105,6104,58477,16,1961/5/27 21:31,1961/5/27 22:31, 
196108,6107,57902,14,1961/6/9 23:50,1961/6/10 0:50, 
196108,6107,59007,14,1961/6/7 14:01,1961/6/7 15:01, 
196108,6107,59082,14,1961/6/8 13:57,1961/6/8 14:57, 
196108,6107,59211,11,1961/6/8 2:00,1961/6/8 3:00, 
196108,6107,59644,16,1961/6/6 2:55,1961/6/6 3:55, 
196108,6107,59663,19,1961/6/8 10:32,1961/6/8 11:10, 
196109,6108,59838,12,1961/6/24 12:35,1961/6/24 13:12, 
196112,6109,57745,24,1961/7/3 13:30,1961/7/3 14:30, 
196112,6109,57902,21,1961/7/3 18:30,1961/7/3 19:30, 
196112,6109,57957,11,1961/7/3 11:12,1961/7/3 12:12, 
196112,6109,57972,16,1961/7/2 13:10,1961/7/2 14:00, 
196112,6109,59082,15,1961/7/2 22:32,1961/7/2 23:32, 
196112,6109,59117,10,1961/7/1 17:40,1961/7/1 18:40, 
196112,6109,59134,14,1961/7/2 14:05,1961/7/2 15:05, 
196112,6109,59211,10,1961/7/3 8:22,1961/7/3 9:22, 
196112,6109,59265,31,1961/7/2 15:42,1961/7/2 16:42, 
196112,6109,59287,72,1961/7/1 21:50,1961/7/1 22:50, 
196112,6109,59293,37,1961/7/1 20:00,1961/7/1 21:00, 
196112,6109,59431,35,1961/7/3 3:50,1961/7/3 4:50, 
196112,6109,59501,24,1961/6/30 20:32,1961/6/30 21:18, 
196112,6109,59644,24,1961/7/3 8:32,1961/7/3 9:32, 
196112,6109,59663,13,1961/7/2 0:40,1961/7/2 1:40, 
196114,6110,57745,43,1961/7/16 14:18,1961/7/16 15:18, 
196114,6110,57957,10,1961/7/15 19:08,1961/7/15 20:08, 
196114,6110,57972,21,1961/7/15 14:00,1961/7/15 15:00, 
196114,6110,58847,27,1961/7/16 6:00,1961/7/16 7:00, 
196114,6110,59082,13,1961/7/15 17:58,1961/7/15 18:53, 
196114,6110,59134,27,1961/7/15 16:50,1961/7/15 17:50, 
196114,6110,59293,33,1961/7/15 23:06,1961/7/16 0:06, 
196114,6110,59316,21,1961/7/15 2:32,1961/7/15 3:32, 
196114,6110,59501,52,1961/7/16 23:38,1961/7/17 0:38, 
196115,6111,59023,24,1961/7/19 18:54,1961/7/19 19:54, 
196115,6111,59265,50,1961/7/19 20:20,1961/7/19 21:20, 
196115,6111,59287,18,1961/7/18 16:50,1961/7/18 17:50, 
196117,6113,50978,27,1961/7/3 14:00,1961/7/3 15:00, 
196117,6113,54273,27,1961/7/4 16:10,1961/7/4 17:10, 
196117,6113,54292,12,1961/7/4 20:00,1961/7/4 21:00, 
196119,6115,58847,14,1961/8/9 8:30,1961/8/9 9:30, 
196119,6115,59117,25,1961/8/9 19:25,1961/8/9 20:25, 
196119,6115,59134,19,1961/8/9 8:14,1961/8/9 9:14, 
196119,6115,59287,10,1961/8/9 19:30,1961/8/9 20:10, 
196119,6115,59316,32,1961/8/9 4:50,1961/8/9 5:50, 
196119,6115,59501,23,1961/8/9 9:23,1961/8/9 10:23, 
196123,6119,59758,13,1961/8/20 5:28,1961/8/20 6:28, 
196123,6119,59838,25,1961/8/20 13:08,1961/8/20 14:08, 
196124,6120,57799,31,1961/8/26 16:45,1961/8/26 17:45, 
196124,6120,57866,17,1961/8/27 17:58,1961/8/27 18:58, 
196124,6120,57972,20,1961/8/27 17:00,1961/8/27 18:00, 
196124,6120,57993,40,1961/8/28 18:41,1961/8/28 19:41, 
196124,6120,58265,29,1961/8/26 0:22,1961/8/26 1:22, 
196124,6120,58457,18,1961/8/26 19:15,1961/8/26 20:15, 
196124,6120,58527,26,1961/8/28 16:08,1961/8/28 17:08, 
196124,6120,58847,12,1961/8/27 20:33,1961/8/27 21:33, 
196124,6120,59007,16,1961/8/28 23:15,1961/8/28 0:00, 
196124,6120,59117,29,1961/8/25 16:24,1961/8/25 17:24, 
196124,6120,59134,18,1961/8/25 19:42,1961/8/25 20:42, 
196124,6120,59265,19,1961/8/28 2:52,1961/8/28 3:52, 
196124,6120,59287,29,1961/8/24 15:50,1961/8/24 16:50, 
196124,6120,59316,15,1961/8/28 6:46,1961/8/28 7:46, 
196124,6120,59501,47,1961/8/27 23:03,1961/8/28 0:03, 
196124,6120,59644,31,1961/8/24 20:12,1961/8/24 21:12, 
196124,6120,59663,21,1961/8/29 6:19,1961/8/29 7:19, 
196128,6121,57662,13,1961/9/12 0:00,1961/9/12 1:00, 
196128,6121,57972,11,1961/9/8 14:00,1961/9/8 15:00, 
196128,6121,57993,23,1961/9/8 22:19,1961/9/8 23:19, 
196128,6121,58725,15,1961/9/9 17:20,1961/9/9 18:20, 
196128,6121,58847,20,1961/9/10 7:35,1961/9/10 8:35, 
196128,6121,59082,15,1961/9/10 16:15,1961/9/10 17:15, 
196128,6121,59117,19,1961/9/10 10:44,1961/9/10 11:44, 
196128,6121,59134,10,1961/9/11 23:21,1961/9/12 0:21, 
196128,6121,59287,18,1961/9/7 15:00,1961/9/7 16:00, 
196128,6121,59293,11,1961/9/10 2:42,1961/9/10 3:42, 
196128,6121,59316,32,1961/9/10 20:00,1961/9/10 21:00, 
196128,6121,59644,15,1961/9/8 13:54,1961/9/8 14:54, 
196128,6121,59663,42,1961/9/8 17:43,1961/9/8 18:43, 
196128,6121,59838,23,1961/9/9 15:20,1961/9/9 16:10, 
196129,6122,57799,35,1961/9/12 19:50,1961/9/12 20:50, 
196129,6122,57993,12,1961/9/13 12:48,1961/9/13 13:48, 
196129,6122,58040,52,1961/9/13 3:12,1961/9/13 4:12, 
196129,6122,58150,13,1961/9/13 10:36,1961/9/13 11:36, 
196129,6122,58203,26,1961/9/13 4:23,1961/9/13 5:23, 
196129,6122,58221,12,1961/9/13 9:44,1961/9/13 10:44, 
196129,6122,58265,19,1961/9/13 20:37,1961/9/13 21:37, 
196129,6122,58606,22,1961/9/14 23:33,1961/9/15 0:33, 
196129,6122,58847,31,1961/9/12 12:45,1961/9/12 13:45, 
196129,6122,59134,36,1961/9/12 22:40,1961/9/12 23:40, 
196129,6122,59501,38,1961/9/13 22:20,1961/9/13 22:50, 
196131,6124,59316,18,1961/9/24 5:02,1961/9/24 6:02, 
196131,6124,59501,14,1961/9/24 11:13,1961/9/24 12:13, 
196131,6124,59663,10,1961/9/23 18:42,1961/9/23 19:29, 
196131,6124,59758,10,1961/9/24 12:13,1961/9/24 12:45, 
196131,6124,59838,21,1961/9/23 15:22,1961/9/23 16:20, 
196132,6125,59134,43,1961/9/28 20:47,1961/9/28 21:47, 
196132,6125,59265,21,1961/9/29 22:55,1961/9/29 23:55, 
196132,6125,59287,14,1961/9/29 16:25,1961/9/29 17:25, 
196132,6125,59293,12,1961/9/29 19:00,1961/9/29 20:00, 
196132,6125,59316,28,1961/9/29 3:06,1961/9/29 4:06, 
196132,6125,59663,47,1961/9/30 6:49,1961/9/30 7:49, 
196133,6126,58238,14,1961/10/5 3:00,1961/10/5 4:00, 
196133,6126,58251,10,1961/10/4 4:28,1961/10/4 5:28, 
196133,6126,58265,19,1961/10/4 13:37,1961/10/4 14:37, 
196133,6126,58457,29,1961/10/4 10:58,1961/10/4 11:58, 
196133,6126,58477,16,1961/10/4 23:10,1961/10/5 0:10, 
196204,6200,57972,14,1962/5/26 6:05,1962/5/26 7:05, 
196204,6200,59265,20,1962/5/25 15:25,1962/5/25 16:25, 
196204,6200,59287,35,1962/5/25 15:15,1962/5/25 16:15, 
196204,6200,59293,10,1962/5/25 14:28,1962/5/25 15:28, 
196204,6200,59316,19,1962/5/26 3:11,1962/5/26 4:11, 
196204,6200,59501,20,1962/5/25 10:54,1962/5/25 11:54, 
196204,6200,59644,54,1962/5/25 1:59,1962/5/25 2:59, 
196204,6200,59758,29,1962/5/23 13:03,1962/5/23 14:03, 
196226,6200,59758,14,1962/9/26 19:00,1962/9/26 20:00, 
196226,6200,59838,13,1962/9/28 15:20,1962/9/28 16:06, 
196207,6204,57972,15,1962/7/11 14:03,1962/7/11 14:43, 
196207,6204,59007,11,1962/7/12 0:40,1962/7/12 1:40, 
196207,6204,59023,12,1962/7/12 21:27,1962/7/12 22:00, 
196207,6204,59211,16,1962/7/12 20:00,1962/7/12 21:00, 
196207,6204,59287,12,1962/7/12 11:37,1962/7/12 12:00, 
196207,6204,59316,15,1962/7/11 8:52,1962/7/11 9:52, 
196207,6204,59431,12,1962/7/12 16:25,1962/7/12 17:25, 
196207,6204,59501,30,1962/7/11 5:01,1962/7/11 5:51, 
196207,6204,59644,11,1962/7/11 12:12,1962/7/11 12:50, 
196208,6205,54135,25,1962/7/26 7:39,1962/7/26 8:39, 
196208,6205,54236,23,1962/7/24 19:13,1962/7/24 20:13, 
196208,6205,54342,20,1962/7/27 6:29,1962/7/27 7:29, 
196208,6205,54423,21,1962/7/25 8:00,1962/7/25 9:00, 
196208,6205,54511,14,1962/7/25 16:59,1962/7/25 17:58, 
196208,6205,54823,35,1962/7/24 19:15,1962/7/24 20:15, 
196208,6205,58102,13,1962/7/25 23:31,1962/7/26 0:31, 
196208,6205,58265,67,1962/7/22 16:13,1962/7/22 17:13, 
196208,6205,58477,12,1962/7/23 0:25,1962/7/23 1:25, 
196208,6205,58527,24,1962/7/24 22:19,1962/7/24 23:19, 
196208,6205,58606,18,1962/7/25 16:32,1962/7/25 17:32, 
196208,6205,58725,45,1962/7/22 13:32,1962/7/22 14:32, 
196208,6205,58847,13,1962/7/24 4:07,1962/7/24 5:07, 
196208,6205,59134,59,1962/7/24 18:08,1962/7/24 19:08, 
196208,6205,59316,22,1962/7/23 23:11,1962/7/23 23:50, 
196210,6207,54374,11,1962/8/3 23:16,1962/8/4 0:16, 
196210,6207,54377,11,1962/8/1 19:14,1962/8/1 20:14, 
196210,6207,54843,24,1962/8/1 15:12,1962/8/1 15:55, 
196213,6208,53798,38,1962/8/8 4:47,1962/8/8 5:47, 
196213,6208,54135,20,1962/8/7 9:39,1962/8/7 10:39, 
196213,6208,54236,30,1962/8/7 8:33,1962/8/7 9:33, 
196213,6208,54377,20,1962/8/8 11:16,1962/8/8 12:16, 
196213,6208,54471,21,1962/8/7 21:41,1962/8/7 22:41, 
196213,6208,54497,25,1962/8/8 1:25,1962/8/8 2:25, 
196213,6208,54662,14,1962/8/6 8:41,1962/8/6 9:41, 
196213,6208,54843,23,1962/8/7 12:32,1962/8/7 13:32, 
196213,6208,57972,17,1962/8/6 12:24,1962/8/6 13:00, 
196213,6208,58040,29,1962/8/7 14:12,1962/8/7 15:12, 
196213,6208,58150,12,1962/8/7 5:56,1962/8/7 6:56, 
196213,6208,58221,42,1962/8/7 1:26,1962/8/7 2:26, 
196213,6208,58457,15,1962/8/6 14:50,1962/8/6 15:50, 
196213,6208,58847,18,1962/8/6 5:10,1962/8/6 6:10, 
196213,6208,59287,14,1962/8/6 18:02,1962/8/6 19:02, 
196214,6209,56739,10,1962/8/12 1:53,1962/8/12 2:53, 
196214,6209,56778,16,1962/8/12 19:50,1962/8/12 20:50, 
196214,6209,56951,18,1962/8/12 12:14,1962/8/12 13:14, 
196214,6209,57866,10,1962/8/11 17:00,1962/8/11 17:40, 
196214,6209,57957,36,1962/8/10 17:55,1962/8/10 18:50, 
196214,6209,59082,17,1962/8/10 16:26,1962/8/10 17:00, 
196214,6209,59265,12,1962/8/11 11:20,1962/8/11 12:20, 
196214,6209,59287,12,1962/8/10 13:35,1962/8/10 14:35, 
196214,6209,59431,21,1962/8/12 14:18,1962/8/12 15:18, 
196214,6209,59501,11,1962/8/10 20:52,1962/8/10 21:40, 
196214,6209,59644,25,1962/8/11 6:22,1962/8/11 7:22, 
196214,6209,59663,13,1962/8/10 10:55,1962/8/10 11:54, 
196214,6209,59758,42,1962/8/11 1:16,1962/8/11 2:16, 
196214,6209,59838,11,1962/8/11 23:58,1962/8/12 0:22, 
196219,6213,57662,17,1962/9/3 23:55,1962/9/4 0:55, 
196219,6213,57866,15,1962/9/3 14:20,1962/9/3 15:20, 
196219,6213,59082,12,1962/9/1 23:43,1962/9/2 0:43, 
196219,6213,59117,26,1962/8/31 17:26,1962/8/31 18:26, 
196219,6213,59265,23,1962/9/4 15:03,1962/9/4 16:03, 
196219,6213,59293,11,1962/8/31 18:46,1962/8/31 19:46, 
196219,6213,59316,26,1962/9/2 12:30,1962/9/2 13:30, 
196219,6213,59501,23,1962/9/2 5:10,1962/9/2 6:10, 
196219,6213,59663,14,1962/9/4 16:15,1962/9/4 16:50, 
196219,6213,59758,58,1962/9/2 1:00,1962/9/2 2:00, 
196219,6213,59838,18,1962/9/2 11:02,1962/9/2 11:25, 
196220,6214,50788,16,1962/9/8 15:18,1962/9/8 16:18, 
196220,6214,58238,16,1962/9/6 11:18,1962/9/6 12:18, 
196220,6214,58265,35,1962/9/6 3:21,1962/9/6 4:21, 
196220,6214,58457,21,1962/9/5 9:40,1962/9/5 10:40, 
196220,6214,58477,19,1962/9/5 7:37,1962/9/5 8:37, 
196220,6214,58847,15,1962/9/5 13:25,1962/9/5 14:25, 
196222,6215,56951,11,1962/9/18 1:12,1962/9/18 2:12, 
196222,6215,59265,34,1962/9/16 15:48,1962/9/16 16:48, 
196222,6215,59501,14,1962/9/16 1:09,1962/9/16 2:09, 
196222,6215,59663,16,1962/9/17 4:55,1962/9/17 5:55, 
196222,6215,59758,16,1962/9/16 8:42,1962/9/16 9:32, 
196223,6216,56739,19,1962/9/23 18:30,1962/9/23 19:30, 
196223,6216,56964,25,1962/9/22 14:43,1962/9/22 15:43, 
196223,6216,59287,18,1962/9/21 17:47,1962/9/21 18:47, 
196223,6216,59501,14,1962/9/21 4:52,1962/9/21 5:52, 
196223,6216,59644,26,1962/9/22 15:20,1962/9/22 16:20, 
196223,6216,59758,12,1962/9/21 5:06,1962/9/21 6:06, 
196223,6216,59838,20,1962/9/22 7:40,1962/9/22 8:40, 
196227,6217,58265,13,1962/10/3 20:00,1962/10/3 21:00, 
196227,6217,58457,22,1962/10/3 18:27,1962/10/3 19:27, 
196227,6217,58477,27,1962/10/3 9:22,1962/10/3 10:22, 
196227,6217,58847,21,1962/10/4 13:23,1962/10/4 14:23, 
196227,6217,59287,24,1962/10/6 3:57,1962/10/6 4:57, 
196227,6217,59293,18,1962/10/4 3:46,1962/10/4 4:46, 
196227,6217,59316,14,1962/10/5 9:02,1962/10/5 9:55, 
196227,6217,59501,12,1962/10/4 23:33,1962/10/5 0:33, 
196233,6220,59663,11,1962/11/11 19:03,1962/11/11 20:03, 
196314,6300,59501,15,1963/8/22 7:57,1963/8/22 8:18, 
196314,6300,59663,14,1963/8/23 10:10,1963/8/23 10:50, 
196314,6300,59838,33,1963/8/22 17:03,1963/8/22 18:03, 
196317,6300,56964,12,1963/8/31 17:33,1963/8/31 18:33, 
196317,6300,59287,14,1963/8/30 10:00,1963/8/30 11:00, 
196317,6300,59838,16,1963/8/29 14:51,1963/8/29 15:51, 
196323,6300,59758,38,1963/9/23 1:02,1963/9/23 2:02, 
196325,6300,59758,11,1963/10/5 13:11,1963/10/5 14:11, 
196305,6303,54273,12,1963/6/20 13:56,1963/6/20 14:56, 
196306,6304,57993,25,1963/6/30 15:46,1963/6/30 16:46, 
196306,6304,58606,12,1963/6/30 20:34,1963/6/30 21:34, 
196306,6304,58847,11,1963/7/1 17:48,1963/7/1 18:48, 
196306,6304,59117,17,1963/6/29 13:51,1963/6/29 14:51, 
196306,6304,59134,49,1963/7/1 7:02,1963/7/1 8:02, 
196306,6304,59287,20,1963/7/2 5:35,1963/7/2 6:35, 
196306,6304,59293,18,1963/6/29 14:23,1963/6/29 15:22, 
196306,6304,59316,26,1963/7/1 7:09,1963/7/1 8:09, 
196306,6304,59501,16,1963/7/2 4:33,1963/7/2 5:33, 
196306,6304,59644,24,1963/7/1 6:37,1963/7/1 7:37, 
196306,6304,59663,16,1963/7/2 17:05,1963/7/2 18:05, 
196308,6306,50745,22,1963/7/20 14:56,1963/7/20 15:56, 
196308,6306,50756,12,1963/7/20 19:40,1963/7/20 20:40, 
196308,6306,54026,46,1963/7/19 18:22,1963/7/19 19:22, 
196308,6306,54236,19,1963/7/20 11:03,1963/7/20 12:03, 
196308,6306,54342,10,1963/7/20 8:20,1963/7/20 9:20, 
196308,6306,54377,15,1963/7/20 10:00,1963/7/20 11:00, 
196308,6306,54471,13,1963/7/19 11:00,1963/7/19 12:00, 
196308,6306,54662,11,1963/7/18 21:09,1963/7/18 22:09, 
196308,6306,57494,18,1963/7/17 17:15,1963/7/17 17:55, 
196308,6306,57799,64,1963/7/19 13:45,1963/7/19 14:45, 
196308,6306,57972,23,1963/7/17 11:45,1963/7/17 12:45, 
196308,6306,57993,19,1963/7/18 20:00,1963/7/18 21:00, 
196308,6306,58221,13,1963/7/19 15:00,1963/7/19 16:00, 
196308,6306,58314,25,1963/7/19 15:52,1963/7/19 16:52, 
196308,6306,58527,14,1963/7/17 17:04,1963/7/17 17:47, 
196308,6306,58725,20,1963/7/18 18:35,1963/7/18 19:35, 
196308,6306,58847,26,1963/7/20 1:10,1963/7/20 2:10, 
196308,6306,59082,39,1963/7/17 14:58,1963/7/17 15:58, 
196308,6306,59117,12,1963/7/17 19:27,1963/7/17 20:27, 
196308,6306,59134,21,1963/7/17 15:31,1963/7/17 16:31, 
196308,6306,59265,45,1963/7/20 6:13,1963/7/20 7:13, 
196308,6306,59287,48,1963/7/18 13:07,1963/7/18 14:07, 
196308,6306,59293,12,1963/7/18 11:08,1963/7/18 12:08, 
196308,6306,59316,43,1963/7/17 22:00,1963/7/17 23:00, 
196308,6306,59431,17,1963/7/19 20:11,1963/7/19 20:44, 
196308,6306,59501,22,1963/7/18 9:20,1963/7/18 10:20, 
196308,6306,59663,18,1963/7/18 17:11,1963/7/18 18:11, 
196310,6307,56951,19,1963/7/24 13:54,1963/7/24 14:54, 
196310,6307,56969,18,1963/7/25 2:56,1963/7/25 3:56, 
